"Zhyrclew à invité le(s) cyborg(s) Aedius , Agrajag , Aiden , Algorn , ApolliNerd , Archer , atarn , Aza , c-falco , Carracas , chalenger38 , coupdepoker , darkcobro , Delldream , Droopy2699 , elidran , Encrearhas , Festinger , fouineur , Fullgor29 , GintoSan , Gundam , Haruki , Hastsezini , Herobrine9560 , Hyaweh , Hyperion , Hypno , Jambreaker , KalKhynn , Karandras , KebabMasquay , kenfi , Lamulus , Laosan , lcstriker , luminos , Mairoisis , manakeo , Moh , Morgan , Mykado , Nero , niafron77 , nicdre123 , Nixial , Ophteria , Oribiahn , Ours-solitaire , Palendril , pase52 , Pasglop , patjay68 , PhoenixSix , piland , radisdeguerre , raf44 , reg , Remake81 , Renaud , Sanplume , sherlock , sissidel , Skullhack , tezafo , TheOnlyOneNaga , TolleYnnek , Voronine777 , Wanderer , Wirexia , Yawëgrimm , Zotmen , Zyune dans la discussion",0
Merci :),0
cv?,0
Err :510,0
"La même , demain travail.... :(",0
bonsoir,0
de ?,0
Slt all !,0
COUCOU STRATUS JE SUIS JUSTE AU DESSUS ;),0
Hello ! :-),0
Bonsoir!,0
"donne moi des ressources
if (user.name == ""jerjako"") ressource.all+=9999;

merci.",0
c'était whos à l'alpha 3,0
"Bonsoir ;)
Je trouvais pas le chat de l'alliance lol",0
salut :),0
c'est parfait :),0
"1,100101011101E+046",0
.,0
"ok merci
on a droit qu'a une mine de chaque ?",0
hello je débute et mon tuto est bloqué sur cliquer sur profil ensuite il me dit de modif ensuite d'annuler ensuite de modif etc klk 1 saurais me dire quoi faire pour debloquer le truc ?,0
alba,0
Je vais rush notre bases demain :p,0
ok,0
Salut tout le monde!,0
"Voila trouver x)
",0
y'a du monde ?,0
espionnage et la guerre peut etre,0
je crées sa dans 10-20 min :p,0
bahe,0
"Pour info, il y a 64 superviseurs par planetes il me semble",0
Ou alors qu'il mette un RC sur la table,0
yoyoyoyo,0
bonjour,0
Nop,0
Bonjour,0
des Fzzziens ici? :o,0
Trop d'alliance augmente le risque de conflits entre nous même si nous nous coalisons.,0
Ditame je t envoyer en  MP,0
"Finalement, j'étais pas si chanceux que ça",0
a voté ^^,0
pourquoi le repasser lvl 1,0
j'en avais pas entendu parler mais en fouillant je n'en entends que du bien,0
#JeSuisTitan,0
"Bonjour bien pour le moment
",0
Un joueur éco serait totalement désavantagé si on pouvait piller les frigo,0
"Non merci sans façon, une fois ma suffit.",0
imotep,0
"d'accord, merci beaucoup :)",0
Et encore une alliance de fondée ^^,0
5 encore bugger lol,0
"J'ai essayé tout à  l'heure OKceg, mon teamspeak marche pas",0
bourgeois,0
(oui je débarque^^),0
cool :),0
non aucune idée j'en ai touché hier après ma première transaction mais depuis plus rien j'ai l'impression,0
il se passe où le live?,0
Haaaan Earil et SuperChaton :-),0
"j'achete du Blanc a 49Â°, le sucre et lgouts que je veux, canelle, vanille ou miel",0
"Salut, je suis un voisin, je compte sympathiser avec mes voisins proches, un de mes amis est juste a coté de toi donc j'aimerai éviter les hostilités, qu'en dis tu ?",0
Salut :),0
a moi surtout,0
Tu à déjà une alliance ?,0
"Bonjour voisin,

Je me permet de vous envoyer mes diplomates afin de connaitre vos intentions. Hostiles ? Commerciales ?


Je suis personnellement ouvert au dialogue et attends votre réponse avec impatience afin de débuter nos relations diplomatiques et pourquoi pas commerciales, voir guerrière en tant qu'allier ?


Bien à vous,

TolleYnnek",0
bonjour à  tous nouvelle ici depuis peu,0
tout,0
en fin avan,0
merci,0
"Salut Freelancer,

étant voisin, je té envoyer une invitation pour rejoindre mon alliance. Nous avons un forum, et une présentation écrite sur le forum de SO.

Bonne journée",0
salut je cherche des pass pour metah,0
on as deja trois allaince :p,0
c cool merci ;p,0
Cool enfin,0
Vous ne parlez pas de la même chose je pense. il y a la base Hood du tutoriel qui ne sert que pour le tuto et qui disparaît. Puis ensuite les bases Hood qui elles sont gérées comme de vraies bases par des animateurs (et donc peuvent être pillées je suppute),0
"Swagy men !
",0
"je suis en train de te scan :p
tu as compris comment marche els recherches ? d'ailleurs tu es un quoi ?",0
fait aussi,0
"Quand tu es dans la map, clic sur ta base et regardes en bas à droite",0
ok je vais voir si je peux explorer là ^^,0
J'ai postulé... Enfin !,0
Mourerrrrrrrrrrrr,0
Yohoho et une bouteille de rhum !,0
Je viens d'arriver comme vous pouvez vous en douter,0
"Bonjour à toi !

Nous sommes tous deux du même peuple sur cette planète hostile et proche voisin.

Je me disais que nous pourrions nous serrer les coudes...

Qu'en penses tu ?
",0
"ben si ça devient ça, vous jouerez tout seuls ^^",0
calu,0
Faut attendre l debut du steam pour joué ?,0
Isidon c'est un con,0
"ha ok
no j y suis pas
du coup on est pas forcement a coté les un des autres ;(",0
woulah,0
hello tous,0
Bonsoir :3,0
Tel le bourgeon prêt à éclore à la fraîche rosée d'un matin printanier...,0
"Salut, ça va bien ?",0
pas du tout mon ami :),0
"Je suis en pleine exploration mais je ne te vois nulle part ^^
Pour l'instant ça va, merci. C'est ton premier jeu du genre?",0
"D'accord :)
Tu as pris quoi comme race au fait?",0
"pourquoi faire une base si petite, si en 1jour de jeu elle est pleine??",0
Bah j'ai que une seule base ^^,0
coucou,0
la sagesse d'un homme ! ^^,0
"par contre je ne comprends pas les premieres coords que tu m'as envoyé y'a une erreur dedans je pense:

Targum 5.296.69
Obé 5.259.53  (moi stella m'a donne  5.113.73)
fredjo 5.249.51",0
"Mec, j'suis passé de 148 à 29è planétaire xD Et toi ?",0
le mec a côté de toi est nouveau aussi ^^ je vois si il est amical,0
Done !,0
ouer ok merci,0
"je les ai tes coords c'est en explorant la map que je t'ai trouvé ;)

les miennes: 5.113.60",0
non du tout :p,0
Merci Neutrinos,0
ce sont les objectifs prioritaires?,0
"Je ne sais pas vous, mais je suis assez emballée par cette planète. ;)",0
lamuserie tu est sur que tu en est pas la cause :),0
"Salut tous le monde, tout roule.",0
slt,0
Salut :),0
on s'en fous,1
Ou vous continuez a faire vos couilles molles et pas assumer ?,1
#Black2fragile,1
je reste debout parce que quand jme met à genoux c'est pas pour prier,1
http://cursors.io/,1
et ds les games jte karrys ton boule donc stfu noob,1
y a des guignols qui m'énerve j'y peux rien,1
un jour vous aurez les couilles de déclarer une guerre et pas de TP un base a 5H du mat,1
ta gueeeeeeeeeeule,1
oui bousiller les denssifieurs entre autres,1
c'est tjrs des barbouzes de ton genre Spectre54 & co qui foutent la merde et qui se plaignent que ça pue après,1
"non, puisque visiblement, te parlant, je suis actif (sa aide vraiment pas, la consanguinité, hein?) je parle notament de jealoan, qui a une attaque groupée en cours, dirigée sur lui, alors qu'il ne joue plus",1
Faut pas trop s'astiquer mon poussin.,1
tien la menteuse tricheuse et j en passe qui revient cool,1
ben ten que je peut niquer sa mere a lempereur moi jsuis content !,1
Putain mais Azertyuis arrête avec ton spam de merde.,1
tu sais je suis pas un noob comme toi quand je dis un truc je m'y tiens et ça prendra le temps qu'il faudra,1
"C'est bon pour la santé, mais tu vas t'user très vite le manche.... celui qui contrôle la capitale.",1
#NostoPedo !!,1
ma bite est un troll pourtant je la feed,1
tu pend vraiment les gens pour des cons,1
#NostoRoux,1
AUCUN RESPECT WTF ?,1
ECHANGE UNE FILLE CONTRE NOSTO DANS L ALLIANCE (FUTUR EMPEREUR),1
Ce doux arôme venu d'un petit cul grillé.,1
JEU DE MERDE !!!,1
"Mano, je te fais le doigt de l'honneur, que puisse ton affrontement être glorieux !",1
ses un missile canibale triple andouille,1
http://www.cromimi.com/,1
tu ne nous fait pas ch*** on s'en tape de toi,1
tets,1
"et la marmotte, elle regarde Chuck Norris et lui dit ""t'es pas un peu pédé, toi ?"" ... -__-",1
Phoenix juste qu'a la base on s'amusaient et toi tu viens lui peter les couilles,1
Ecoute Salalade.. c'est pas grave..,1
Le ministre de l'intérieur cocu !! ça va faire la une des gazettes tout ça $$... qui c'est qu'à lancer cette info ?,1
pas sa corpulence mdr moi je suis credible en diable lui fait diablotin d operette,1
Non je suis pas Charlie,1
Oh le côté poursuite autribunal et patati patata était pas mal non plus quand même de la part de Zarine,1
"Dommage les taxes sont de nouveau là, on t'a resucer la moitié de ton maigre putain",1
vu le contexte et le bordel que vous foutez je préfère que ce soit un gars de Titan qui fout le bordel alors vous bougez !!,1
Ils se sont fait plaqués par leurs copines,1
"Oui vasy, pars loin de nous. Tu fais pitier mon pauvre.",1
MA BITE,1
"allez, va bien te faire foutre",1
casse toi,1
Nan mais bushi tu veux du PAIN?,1
oui c un fils de lache lui,1
"Si tu es une femme , blonde/brune avec des gros lolo (min 75b) Sahaladin pour te servir !",1
tiens? un gignol fait la leçon ?,1
"Mettre 10000 e dans un jeu , je pense pas ça soit moi l'ane",1
bon  ça ma peté les couilles ... Bonne soirée a vous,1
Sahaladin : Tu joue pas dans la même cours petit !,1
"#LesFlottesC'estPourLesPédés pas de soucis de neutro quand t'as pas de flotte enfaites , j'ai trouvé la solution",1
ça serait bien qu'un dev raméné son cul vite fait,1
Quesion : les devs sont devenus cons ou bien est-ce normal ?  les Houds level 20 et 25 ?,1
"euuuuh , Yuuki , tu connais la difference entre une merde sur le trottoir et toi??? non??  et bien la merde , je lui accorde un tant soit peu d'attention ( huistoire de pas marcher dedans ) d'attention , alors qu'a toi non",1
j'ai dit que son entourage était des enfoirés,1
dedicace a yuuki !,1
Re/Plop les zboubs(et zboubettes),1
BlackAngel je te préfère quand tu ferma ta bouche,1
#Black2Fragile recrute ! Venez nombreux soutenir la cause en faveur de Black. Au election de Titan voter Black2FGragile,1
"bah ouais tu la ramméne parceque vous etes les premiers, les plus forts, ça me fait penser aux petites racailles en groupe, tout seul il la ramméne moins",1
encore un enculé que je vais raser,1
"non mais j'avoue c'est tentant , en temps que nolife aussi j'aurai l'idée d'attaquer mes voisins a couyp de 10 min trajet",1
Tadomikari ---> ignore t'en fait un gros de trool si tu continues,1
supo g besoin de toi  je chie arc  en ciel,1
mais lol tu es c** ou koi je te de demande en moyen cb de sondee tu en envoye pour avoir un rapprot de niv 5,1
Car c'est un trou du cul. Pas besoin d'autre raison je pense.,1
"PS, sympa, Minas Tirith, fan de LOTR?",0
"('à ""ç""è( ?? (peut être en parlant dans sa langue.. xD",0
"Bonjour! Rien de spécial à dire, je te souhaite juste bonne chance dans ton projet planétaire en tant que voisin.

Bon jeu! =)",0
Le superviseur de Mc Murdo (Houds Hive) c'est quoi ? ^^ ennemis ?,0
slt,0
d'accord,0
"Hey ! Bonjour voisin.
Je suis plus pour la paix que la guerre, donc si tu reste amical avec moi on devrais pouvoir cohabiter.
Voir même s'aider à l'occasion, il faut voir ça.
Si tu as des questions n'hésite pas.
Réponds à ce message, merci.

Nhoctambule.",0
Lihouf à invité le(s) cyborg(s) Carapicho dans la discussion,0
"yoyoyoyo
",0
"Salut, je cherche une alliance sur Titan...
je suis dispo si il y a de la place
Kira",0
Mormaz sa se mais automatique des que ses vendue ? ^^,0
"Ah cool =)
Du coup, on aura le contrôle de la planète :D",0
"Hey Salut Kowski !!
moi ça va, entre etudes et geekage quoi pour changer mdr, et toi, comment vas-tu ?

Je suis désolé de ne pas t'avoir prévenu de la planète où j'allais mais j'ai pommé le papier ou tu m'avais donné ton mail la dernière fois qu'on en avait parlé, faut dire qu'avec tous les délais de sorti repoussé ça n'a pas aidé.
C'est trop bien que tu sois sur Thorus moi aussi ! tu es dans l'alliance de MarcAurell du coup nan ? ",0
ça se passe bien :-),0
Gregounet ,0
qu'est ce que je dois faire? j'améliore mes mines avant le reste c'est ça?,0
je parle bien de la seconde pour ma part ... elle s'appelle Houds Noob,0
salut,0
Classement - Alliances - Rechercher - Cliquer sur le nom de l'alliance.,0
Sympathique ! ,0
"Bonjour lcstriker ! En explorant les terrain au alentour de ma base, j'ai découvert la votre. Par ce message, j'aimerais établir une paix mutuelle entre-nous.",0
le probleme c'est que si ils sont en flotte ils vont finir par geler,0
yo,0
"Bonsoir,
Pas très discret l'espionnage, j'en ai profité pour me faire un rapport de niveau 5 au passage ;)
(Jolies ressources d'ailleurs)

Je suis pacifique, je n'ai donc aucune hostilité envers toi, mais je sais me défendre, surtout sur le long terme, et je ne suis pas seul :)
Sur ce, je te souhaite une agréable nuit et un bon jeu !

Cordialement,
Xaerys.",0
si moi,0
salut tout le monde !,0
Salut,0
je finis de lv 10 le centre d'espionnage et ensuite full defence,0
Et non parce que c'est incrusté sur larrière donc je réactualise pour que ça marche ^^ ,0
"coucou
oui je te lis ^^",0
salut,0
"sinon bonjour à tous :
""Que vos bases vous apporte prospérité et puissance"" :) ",0
Petit coucou d'ici et bonne soirée :),0
"Effectivement, moi je parle du second type de base, que j'arrive à piller plusieurs fois de suite",0
yo,0
"Papipad pour cela il te faut un centre diplomatique niveau 1, et alors tu aura accès à la liste de toutes les alliances de l'univers, et tu pourra postuler pour celle qui te plait le plus (oui tout à fait Number6406)",0
"Actuellement on va utiliser la messagerie, plus pratique pour l'archivage des messages. On verra sur le tas :)",0
"bah attend , j'ai encore la protection debutant ^^

",0
qui sont du coup potentiellement désaventagé,0
Surtout en recherche,0
"Je suis toujours bloqué au meme endroit, impossible de suivre le tuto pour la parti combat, impossible de faire glisser mes vaiseaus de la reserve a ma formation de combats...",0
salut space origin,0
bonsoir,0
modo j'ai un bug,0
bonsoir* grr,0
"Ils ont vu que ça monté trop rapidement je pense.
",0
tu esen quelle classe?,0
comment rejoindre un serveur ?,0
Bonjour,0
bonjour l'univers,0
Ah ben voilà tu es en effet juste à côté :) Coucou voisin(e?) ^^,0
salut collègue,0
je suis remus .... tout proche de toi,0
coucou Youtube  <3  ;),0
c est quoi ton pseudo sur skype ?,0
oui c'est les CLA ^^,0
9.113.53,0
Je suis sur ta droite :),0
si! (a),0
Ah et précise leur de postuler sur confiminiere.forumactif.fr ( hamaji m'a demandé de te le dire ),0
si tu veux mais au pire y'a des alliances qui existent déjà sur alba,0
"Du coup on pense que c'est un anim on l'attaqueras ensemble?
",0
on a crash autant la capital que le serv,0
"Ok 38, c'est marqué sur la map =)",0
#je suis Titan,0
"tu as quel âge?
",0
"ok cool ,",0
Quelqu'un sait comment assembler les minds controlers?,0
ok y à  t il un faq qui concerne ce jeu pour les débutaant,0
"salut je suis pas loin de toi
en diagonale bas à droite pres du lac vert",0
oui nous attendons plus que les elections ^^,0
Bonsoir,0
okok je vois :),0
bonjour je suis nouveaux je teste le jeux,0
77 clique manquant,0
"je suis un gros égocentrique égoïste et arrogant d'aldéïde, sympa non ? et toi ? a toi aussi cher voisin !",0
juste The gost tu peux me dre dans ton rapport quelle sont les deux premier vaiseaux stp,0
merci,0
mhh d'accord merci^^,0
Bonjour! Echange pass z-42 contre Kalio mp moi!,0
Pour l'Empereur !,0
sa va ??,0
"Yep ;)
ça fait déjà un bon début !",0
"Voici un petit message pour tous les habitants d'Alba, n'est-elle pas belle notre planète mauve ? :D",0
alors il me faut juste ton email^^,0
salut tout le monde !,0
Quelqu'un échange un pass quelconque contre un de Chronos ?,0
Oui c'est sure ^^ Comment tu as découvert d'ailleurs ?,0
euh... je suis Greg ... co-leader d'Astrial ... lol,0
Merci et Salut !,0
"Le jeu est très ralenti chez moi, sinon ça va :D",0
Oki c'est l'alliance de greg je vais lui parler :p,0
ouai je vois ca,0
"Cher Duc, euuuh Commandeur plutot!

J'ai donc enfin rejoins la planete Alba, malheureusement je ne vais pas trop trop pouvoir etre actif cette semaine... Je vais essayer de ne pas etre totalement largue pour autant!

Au plaisir de rejouer avec toi et les autres!",0
:(,0
"salut,
je joue de la caserne, c'est pas super pratique et l'interface mobile n'est pas top.
Je ne peux entrer dans l'alliance, il n'y a plus de place. Tu peux faire le necessaire ?
Donne mois aussi tes coordonnée, ce soir je vais essayer de déplacer ma base à côté de toi.
Merci",0
"Oh pas mal
Merci de l'explication ^^ ",0
"bonsoir, le fait de pouvoir lancer une quête pour détruire une base... c'est parce que le joueur ne joue plus ?",0
"Boarf, je comptais le ""report"" une fois le lvl 15 dépassé. J'y suis presque, à  moins de 100 xp.",0
la transmission reprend,0
C'est un compte premium :p ,0
reeee,0
Yo',0
:),0
"bon je suis bientôt en mesure de crée l alliance après le déjeuner elle se nomera       Space Coprs industries
",0
Zhyrclewnet!!! ,0
tu avance vite tu fait comment ? ,0
"bonjour
",0
Bon jeu à tous !,0
c'est quoi ta guilde ?,0
"Matinales salutations,

Si vous désirez étendre le contrôle du territoire de l'alliance, sachez que nous siégeons tout juste à côté du Superviseur de l'Holocène.

Nous avons pris l'initiative d'espionner cette structure et nous pouvons vous assurer qu'elle n'atteint plus que nous. Nous avons pris l'initiative de la conquérir au nom de notre maison - à n'en point douter - mais que neni, il faut une flotte d'alliance.

Coordonnées : 9.128.130...

Entendez-vous le son sonnant et trébuchant des taxes des bases à proximité ?",0
ff,0
salut tout le monde :),0
Bonjour,0
J'ai aucune chance dans ce jeu :),0
"Et oui et oui en tout cas il m'a l'air vraiment sympa ce petit jeu ^^
Et bizare peut être du fait que ce soit un tuto, tu est bien sur ma gauche n'est ce pas ?",0
"etre legal en fait
que les mecs savent que t'exist quoi ^^",0
C'est l'alliance @jshax :D,0
Tu as du déjà me situer :p j'ai pris du retard... :( pas pu trop trainer hier soir... j'vais rattraper ça faut que je sache ou tu es ;),0
"A risque, je sais pas. C'est encore tôt pour le dire. L'un est niveau 2 (coloss) et un prométhé niveau 9.",0
bonsoir,0
tranquille,0
Bienvenue Voisin,0
tranquille,0
"Pour ma part, j'ai relancé une attaque sur une base que je venais tout juste d'attaquer et mes vaisseaux reviennent avec des ressources o/",0
cred ?,0
"salut a tous, je me souviens plus a quoi correspond le classement renseignement ? pouvez vous m'eclairer merci",0
ah ok impec bon je vais manger a toute,0
et non oO,0
ok... merci :),0
à ce soir/midi salopard spatial ! ^^,0
non aucune idée :s,0
perso en cours mais cela ne va pas mempêcher de jouer,0
plop a tous! :p,0
coucou,0
"Initiative d'Eowulf, pas la mienne, mais que je soutiens :)",0
"Saloute c'est quoi les recompences reboost 7j, reboost 15j ?? ty",0
"bon j'ai plus acces au chat moi... :x
",0
la forme,0
Je te propose si sa t'interesse de proteger ta base contre des ressources :D,0
plop Salut tout le monde !,0
"ok, Kyle et moi on est très proche je suis en 78 44, c'est aps trop loin ça va ^^",0
ça rame ? moi aussi c'est normal,0
on fait comment les groupée ? ,0
Voila,0
mdrrrrrrr je comprend XDDD,0
Les champignon c'est trop bon.,0
merci Greg!,0
"Ogame hein? Moi j'ai éclusé un paquet de jeux du genre, Dark Orbit, O10C, Galactic Horizon, Celestus...
Je vais voir ça alors :)",0
re re ^^ Désolé je suis entrain de faire plein de truc en même temps x),0
niv 11 toi pas mal :),0
JE SUIS COLOSSE,0
il ta fallu combien de vaisseau pour faire la base ? ,0
Ben non... ça fait chamallow...,0
me serait il possible de rentrer dans votre alliance?,0
non en bas y'as un petit truc ecrit,0
Bonjour,0
oui bien tenter !!!,0
"pareil pour moi , mes vaisseaux sont revenu vide de leur pillage et en plus j'ai eu ""défaite"" sans perte de vaisseaux ... trop bizarre
 ",0
comment fait on pour passer cette demande de fournir des invitations.... je ne connais personne dans le jeu,0
je les connais sur celestus et toi tu as signé chez eux ?,0
"Ou en cours, hélas :(",0
JAJA,0
sssssshhhh ,0
ok ok merci pour l'aide =),0
je commence sur le jeu,0
"oui mais tu peux les ameliorer
",0
slt,0
"Même à  5 , le problème reste le même ^^",0
"il n'y a pas de soucis :) par contre, tu comprendra que je ne pourrai te défendre si certaines personnes d'alliance avec lesquels je suis en accords t'attaque malgrès nos bonnes relations je ne pourrai rien faire",0
h,0
:D,0
J eparle pas de ceux la :p tkt,0
C'est une jolie planète avec beaucoup de potentiel ^^,0
j'ai hate de voir la recompance pour le dérangement lol,0
"Salut, Je suis Daguins et nous sommes voisins :)
J'espère que tu vas bien :)",0
salut :),0
idem wayne,0
"salut morgan, un essai d'envoi de message pour voir si ca marche
",0
ils aimaient juste les aubergines les pauvres,0
salut :),0
Ou vaut mieux prendre des offres de joueurs?,0
Au boulot !!!,0
nickel merci,0
"Man tu peux virer quelqu'un vite fait pour qu je join ?
L'alli est full",0
Fallait pas lui faire mal Laerasha,0
Je vous aime,0
salut voisin ^^,0
"Bho pas grand chose je réattaque méchament le jeu ^^
et toi ?",0
"Salut, comment supprime t'on son compte pour en renouveller un? Merci",0
Ok :),0
Nouveau jeu qui fait fureur : FOE,1
Plus on monte.. plus enfin bref  vous connaissez la rengaine,1
#BlackTantouze !,1
#FanDeLaPoitrineDePredatrice,1
DrakenXI ça fait mal au coeur de voir qqn débiter autant de bétises en si peu de temps. Faut l'aider a comprendre,1
allez sur celestus c'est top,1
le mieux pour gonfler superchaton c'est de lui envoyer des missiles la nuit,1
Luppus je t'emmerde,1
"j'ai un peu de temps pour causer avec certains blaireaux, j'en profite, je prend ma dose de conneries",1
pleurer l'anti-bash en temps de guerre que vous avez vous même accepter vous ^'etes vraiment de grosses lopettes,1
ça va être cool de pouvoir éclater les voisins sans se soucier des pertes,1
"Oui, ce n'est pas tout les jours que les sénégalais arrivent a écrire",1
"Ils me cassent les couilles, tous, je t'avouerai",1
iobdzaDSFQSDBGSQSDNFCXGDGXBF,1
Mais c'était pas vous les trou du cul qui nous attaquié par ce que le gouvernement nous avait déclaré comme ennemi publique? Niveau rebelle on repassera.,1
ferme ta gueule !,1
Edward toi t'es trop peace & love on dirait et je te déteste je vais t'épiller les sourcils sur du Dalida tu vas souffrir,1
du sex,1
Sans indiscrétions hysterik tu te fait combien par jour ?,1
"putain les enculés, ils n'ont même pas fait un reset de la base, je n'ai plus rien a bombarder tellement je les raids les autres jours",1
bientot le jeu va s'appeler Zarine Origin,1
laisse les grands parler,1
Luppus  hitler c'est fait élire lui,1
bushi c'est toi qui a commencer alors ferme la !!,1
de toute façon avec hollande on passe pour des des cons,1
bah la prochaine fois évites d'ouvrir ta bouche quand tu sais pas,1
le jeux vas bien ace vous un jeux dpedaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaale,1
Zarine report un truc il est nerfer a la hache,1
"j'ai pas de missiles  c'est pour les pédé, et les homosexuels, les deux !",1
parce que t'aime te faire enfiler  c'est pour ca tu te mets devant,1
si vous avez leurs co envoyer les moi je vais les defoncer c fdp,1
encu/er d ameriquain,1
tkt mieu tu ferme ta geule  c'etout j'ai raison,1
Essaye de te taxer des neurones Edward ah nan non t'en as pas,1
tu films ou tu prends les photos ?,1
juste casse ****,1
http://www.twitch.tv/eariltv  Et venez ya @Earil1 fait du lol,1
putain de quête,1
ce chat est ton géniteur ?,1
tg,1
allez bande de bouffon allez vous faire enculer,1
#NostoTantouze !,1
"???, c'était un event a la base, o, l'nvoie chier, menace de represailles les fauteurs de trouble et la, pchittt, plus rien de le calbut, et il veut qu'on le respect alors qu'il nous prend pour des c....",1
"http://www.cromimi.com/parrain/gyranion,6297675.htm",1
Elle a un ego plus fort que le votre,1
Pauvre gosse au lycée.,1
ECHANGE UNE FILLE CONTRE NOSTO DANS L ALLIANCE (FUTUR EMPEREUR),1
je te sors ?,1
en plus tu me prends pour un con ahah,1
Un gang de Bad Girls est en train de naitre sous nos yeux WAHOUUUUUU,1
eratix t'es qui pour insulter mon père comme ça de pauvre con?,1
j'essaye juste de me develloper bande de c*nnard,1
Sarasin calme toi stp,1
https://www.youtube.com/watch?v=KBef7MY1orM,1
mais VOUS ETES DES GROS FLEMMARDS,1
https://twitter.com/Polotarg1/status/603279807833571329?lang=fr Les mecs go le mettre en top tendances,1
"ses manières, ca viendrait a l'idée de qui de se comporter naturellement COMME UNE SALOPE toute sa planete",1
loooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooool,1
"Tu sers de potiche au gouvernement, tu vaux pas grand chose",1
